EQIPMENT_ID	OTHER_ID	MTF_ID		SerNum		Correct_OTHERID	Correct_SerNum
29337		----NULL----	20MNEVMM300377	000744		VMM3_0000744	744
29338		----NULL----	20MNEVMM300378	000749		VMM3_0000749	749
29339		----NULL----	20MNEVMM300379	000750		VMM3_0000750	750
29340		----NULL----	20MNEVMM300380	000752		VMM3_0000752	752
29341		----NULL----	20MNEVMM300381	000757		VMM3_0000757	757
29342		----NULL----	20MNEVMM300382	000758		VMM3_0000758	758
29343		----NULL----	20MNEVMM300383	000769		VMM3_0000769	769
29344		----NULL----	20MNEVMM300384	000790		VMM3_0000790	790
29345		----NULL----	20MNEVMM300385	000791		VMM3_0000791	791
29346		----NULL----	20MNEVMM300386	000793		VMM3_0000793	793
29347		----NULL----	20MNEVMM300387	000797		VMM3_0000797	797
29348		----NULL----	20MNEVMM300388	000803		VMM3_0000803	803
29349		----NULL----	20MNEVMM300389	000804		VMM3_0000804	804
29350		----NULL----	20MNEVMM300390	000813		VMM3_0000813	813
29351		----NULL----	20MNEVMM300391	000816		VMM3_0000816	816
29352		----NULL----	20MNEVMM300392	000868		VMM3_0000868	868
29353		----NULL----	20MNEVMM300393	000869		VMM3_0000869	869
29354		----NULL----	20MNEVMM300394	000878		VMM3_0000878	878
29355		----NULL----	20MNEVMM300395	000885		VMM3_0000885	885
29356		----NULL----	20MNEVMM300396	000886		VMM3_0000886	886
29357		----NULL----	20MNEVMM300397	000890		VMM3_0000890	890
29358		----NULL----	20MNEVMM300398	000898		VMM3_0000898	898
29359		----NULL----	20MNEVMM300399	000901		VMM3_0000901	901
29360		----NULL----	20MNEVMM300400	000917		VMM3_0000917	917
28970		----NULL----	20MNEVMM309998	2605		VMM3_0002605	2605
29361		----NULL----	20MNEVMM300401	000919		VMM3_0000919	919
29362		----NULL----	20MNEVMM300402	000922		VMM3_0000922	922
29363		----NULL----	20MNEVMM300403	000926		VMM3_0000926	926
29364		----NULL----	20MNEVMM300404	000929		VMM3_0000929	929
29365		----NULL----	20MNEVMM300405	000932		VMM3_0000932	932
29366		----NULL----	20MNEVMM300406	000933		VMM3_0000933	933
29367		----NULL----	20MNEVMM300407	000935		VMM3_0000935	935
29368		----NULL----	20MNEVMM300408	000940		VMM3_0000940	940
29369		----NULL----	20MNEVMM300409	000949		VMM3_0000949	949
29370		----NULL----	20MNEVMM300410	000951		VMM3_0000951	951
29371		----NULL----	20MNEVMM300411	000956		VMM3_0000956	956
29372		----NULL----	20MNEVMM300412	000962		VMM3_0000962	962
29373		----NULL----	20MNEVMM300413	000969		VMM3_0000969	969
29374		----NULL----	20MNEVMM300414	000983		VMM3_0000983	983
29375		----NULL----	20MNEVMM300415	000985		VMM3_0000985	985
29376		----NULL----	20MNEVMM300416	000987		VMM3_0000987	987
29377		----NULL----	20MNEVMM300417	000998		VMM3_0000998	998
29378		----NULL----	20MNEVMM300418	001010		VMM3_0001010	1010
29379		----NULL----	20MNEVMM300419	001011		VMM3_0001011	1011
29380		----NULL----	20MNEVMM300420	001021		VMM3_0001021	1021
29381		----NULL----	20MNEVMM300421	001028		VMM3_0001028	1028
29382		----NULL----	20MNEVMM300422	001036		VMM3_0001036	1036
29383		----NULL----	20MNEVMM300423	001038		VMM3_0001038	1038
29384		----NULL----	20MNEVMM300424	001047		VMM3_0001047	1047
29385		----NULL----	20MNEVMM300425	001053		VMM3_0001053	1053
29386		----NULL----	20MNEVMM300426	001056		VMM3_0001056	1056
29387		----NULL----	20MNEVMM300427	001065		VMM3_0001065	1065
29388		----NULL----	20MNEVMM300428	001073		VMM3_0001073	1073
29389		----NULL----	20MNEVMM300429	001078		VMM3_0001078	1078
29390		----NULL----	20MNEVMM300430	001079		VMM3_0001079	1079
29391		----NULL----	20MNEVMM300431	001082		VMM3_0001082	1082
29392		----NULL----	20MNEVMM300432	001089		VMM3_0001089	1089
29393		----NULL----	20MNEVMM300433	001090		VMM3_0001090	1090
29394		----NULL----	20MNEVMM300434	001091		VMM3_0001091	1091
29395		----NULL----	20MNEVMM300435	001093		VMM3_0001093	1093
29396		----NULL----	20MNEVMM300436	001094		VMM3_0001094	1094
29397		----NULL----	20MNEVMM300437	001102		VMM3_0001102	1102
29398		----NULL----	20MNEVMM300438	001105		VMM3_0001105	1105
29399		----NULL----	20MNEVMM300439	001107		VMM3_0001107	1107
29400		----NULL----	20MNEVMM300440	001111		VMM3_0001111	1111
29401		----NULL----	20MNEVMM300441	001116		VMM3_0001116	1116
29402		----NULL----	20MNEVMM300442	001117		VMM3_0001117	1117
29403		----NULL----	20MNEVMM300443	001131		VMM3_0001131	1131
29404		----NULL----	20MNEVMM300444	001133		VMM3_0001133	1133
29405		----NULL----	20MNEVMM300445	001137		VMM3_0001137	1137
29406		----NULL----	20MNEVMM300446	001144		VMM3_0001144	1144
29407		----NULL----	20MNEVMM300447	001145		VMM3_0001145	1145
29408		----NULL----	20MNEVMM300448	001151		VMM3_0001151	1151
29409		----NULL----	20MNEVMM300449	001161		VMM3_0001161	1161
29410		----NULL----	20MNEVMM300450	001179		VMM3_0001179	1179
29411		----NULL----	20MNEVMM300451	001185		VMM3_0001185	1185
29412		----NULL----	20MNEVMM300452	001188		VMM3_0001188	1188
29413		----NULL----	20MNEVMM300453	001189		VMM3_0001189	1189
29414		----NULL----	20MNEVMM300454	001191		VMM3_0001191	1191
29415		----NULL----	20MNEVMM300455	001197		VMM3_0001197	1197
29416		----NULL----	20MNEVMM300456	001204		VMM3_0001204	1204
29417		----NULL----	20MNEVMM300457	001215		VMM3_0001215	1215
29418		----NULL----	20MNEVMM300458	001222		VMM3_0001222	1222
29419		----NULL----	20MNEVMM300459	001229		VMM3_0001229	1229
29420		----NULL----	20MNEVMM300460	001230		VMM3_0001230	1230
29421		----NULL----	20MNEVMM300461	001259		VMM3_0001259	1259
29422		----NULL----	20MNEVMM300462	001271		VMM3_0001271	1271
29423		----NULL----	20MNEVMM300463	001273		VMM3_0001273	1273
29424		----NULL----	20MNEVMM300464	001274		VMM3_0001274	1274
29425		----NULL----	20MNEVMM300465	001281		VMM3_0001281	1281
29426		----NULL----	20MNEVMM300466	001288		VMM3_0001288	1288
29427		----NULL----	20MNEVMM300467	001291		VMM3_0001291	1291
29428		----NULL----	20MNEVMM300468	001295		VMM3_0001295	1295
29429		----NULL----	20MNEVMM300469	001319		VMM3_0001319	1319
29430		----NULL----	20MNEVMM300470	001326		VMM3_0001326	1326
29431		----NULL----	20MNEVMM300471	001330		VMM3_0001330	1330
29432		----NULL----	20MNEVMM300472	001349		VMM3_0001349	1349
29433		----NULL----	20MNEVMM300473	001350		VMM3_0001350	1350
29434		----NULL----	20MNEVMM300474	001352		VMM3_0001352	1352
29435		----NULL----	20MNEVMM300475	001357		VMM3_0001357	1357
29436		----NULL----	20MNEVMM300476	001358		VMM3_0001358	1358
29437		----NULL----	20MNEVMM300477	001410		VMM3_0001410	1410
29438		----NULL----	20MNEVMM300478	001429		VMM3_0001429	1429
29439		----NULL----	20MNEVMM300479	001432		VMM3_0001432	1432
29440		----NULL----	20MNEVMM300480	001439		VMM3_0001439	1439
29441		----NULL----	20MNEVMM300481	001449		VMM3_0001449	1449
29442		----NULL----	20MNEVMM300482	001779		VMM3_0001779	1779
29443		----NULL----	20MNEVMM300483	1492		VMM3_0001492	1492
29444		----NULL----	20MNEVMM300484	2030		VMM3_0002030	2030
29445		----NULL----	20MNEVMM300485	2606		VMM3_0002606	2606
29446		----NULL----	20MNEVMM300486	2473		VMM3_0002473	2473
29447		----NULL----	20MNEVMM300487	1879		VMM3_0001879	1879
29448		----NULL----	20MNEVMM300488	1941		VMM3_0001941	1941
29449		----NULL----	20MNEVMM300489	2467		VMM3_0002467	2467
29450		----NULL----	20MNEVMM300490	1840		VMM3_0001840	1840
29451		----NULL----	20MNEVMM300491	1881		VMM3_0001881	1881
29452		----NULL----	20MNEVMM300492	2658		VMM3_0002658	2658
29453		----NULL----	20MNEVMM300493	1859		VMM3_0001859	1859
29454		----NULL----	20MNEVMM300494	2311		VMM3_0002311	2311
29455		----NULL----	20MNEVMM300495	2696		VMM3_0002696	2696
29456		----NULL----	20MNEVMM300496	1841		VMM3_0001841	1841
29457		----NULL----	20MNEVMM300497	2693		VMM3_0002693	2693
29458		----NULL----	20MNEVMM300498	2668		VMM3_0002668	2668
29459		----NULL----	20MNEVMM300499	1870		VMM3_0001870	1870
29460		----NULL----	20MNEVMM300500	2599		VMM3_0002599	2599
29461		----NULL----	20MNEVMM300501	1495		VMM3_0001495	1495
29462		----NULL----	20MNEVMM300502	2769		VMM3_0002769	2769
29463		----NULL----	20MNEVMM300503	2754		VMM3_0002754	2754
29464		----NULL----	20MNEVMM300504	1951		VMM3_0001951	1951
29465		----NULL----	20MNEVMM300505	2476		VMM3_0002476	2476
29466		----NULL----	20MNEVMM300506	1876		VMM3_0001876	1876
29467		----NULL----	20MNEVMM300507	2016		VMM3_0002016	2016
29468		----NULL----	20MNEVMM300508	2157		VMM3_0002157	2157
29469		----NULL----	20MNEVMM300509	2663		VMM3_0002663	2663
29470		----NULL----	20MNEVMM300510	1830		VMM3_0001830	1830
29471		----NULL----	20MNEVMM300511	1984		VMM3_0001984	1984
35351		----NULL----	20MNEVMM300857	000798		VMM3_0000798	798
35352		----NULL----	20MNEVMM300858	000800		VMM3_0000800	800
35353		----NULL----	20MNEVMM300859	000801		VMM3_0000801	801
35354		----NULL----	20MNEVMM300860	000802		VMM3_0000802	802
35355		----NULL----	20MNEVMM300861	000805		VMM3_0000805	805
35356		----NULL----	20MNEVMM300862	000806		VMM3_0000806	806
35357		----NULL----	20MNEVMM300863	000808		VMM3_0000808	808
35358		----NULL----	20MNEVMM300864	000809		VMM3_0000809	809
35359		----NULL----	20MNEVMM300865	000810		VMM3_0000810	810
35360		----NULL----	20MNEVMM300866	000812		VMM3_0000812	812
35361		----NULL----	20MNEVMM300867	000814		VMM3_0000814	814
35362		----NULL----	20MNEVMM300868	000833		VMM3_0000833	833
35363		----NULL----	20MNEVMM300869	000834		VMM3_0000834	834
35364		----NULL----	20MNEVMM300870	000835		VMM3_0000835	835
35365		----NULL----	20MNEVMM300871	000836		VMM3_0000836	836
35366		----NULL----	20MNEVMM300872	000837		VMM3_0000837	837
35367		----NULL----	20MNEVMM300873	000839		VMM3_0000839	839
35368		----NULL----	20MNEVMM300874	000840		VMM3_0000840	840
35369		----NULL----	20MNEVMM300875	000841		VMM3_0000841	841
35370		----NULL----	20MNEVMM300876	000843		VMM3_0000843	843
35371		----NULL----	20MNEVMM300877	000844		VMM3_0000844	844
35372		----NULL----	20MNEVMM300878	000845		VMM3_0000845	845
35373		----NULL----	20MNEVMM300879	000847		VMM3_0000847	847
35374		----NULL----	20MNEVMM300880	000848		VMM3_0000848	848
35375		----NULL----	20MNEVMM300881	000849		VMM3_0000849	849
35376		----NULL----	20MNEVMM300882	000850		VMM3_0000850	850
35377		----NULL----	20MNEVMM300883	000851		VMM3_0000851	851
35378		----NULL----	20MNEVMM300884	000852		VMM3_0000852	852
35379		----NULL----	20MNEVMM300885	000853		VMM3_0000853	853
35380		----NULL----	20MNEVMM300886	000854		VMM3_0000854	854
35381		----NULL----	20MNEVMM300887	000855		VMM3_0000855	855
35382		----NULL----	20MNEVMM300888	000857		VMM3_0000857	857
35383		----NULL----	20MNEVMM300889	000858		VMM3_0000858	858
35384		----NULL----	20MNEVMM300890	000860		VMM3_0000860	860
35385		----NULL----	20MNEVMM300891	000862		VMM3_0000862	862
35386		----NULL----	20MNEVMM300892	000864		VMM3_0000864	864
35387		----NULL----	20MNEVMM300893	000865		VMM3_0000865	865
35388		----NULL----	20MNEVMM300894	000866		VMM3_0000866	866
35389		----NULL----	20MNEVMM300895	000867		VMM3_0000867	867
35390		----NULL----	20MNEVMM300896	000870		VMM3_0000870	870
35391		----NULL----	20MNEVMM300897	000872		VMM3_0000872	872
35392		----NULL----	20MNEVMM300898	000873		VMM3_0000873	873
35393		----NULL----	20MNEVMM300899	000875		VMM3_0000875	875
35394		----NULL----	20MNEVMM300900	000876		VMM3_0000876	876
35395		----NULL----	20MNEVMM300901	000879		VMM3_0000879	879
35396		----NULL----	20MNEVMM300902	000881		VMM3_0000881	881
35397		----NULL----	20MNEVMM300903	000882		VMM3_0000882	882
35398		----NULL----	20MNEVMM300904	000888		VMM3_0000888	888
35399		----NULL----	20MNEVMM300905	000891		VMM3_0000891	891
35400		----NULL----	20MNEVMM300906	000893		VMM3_0000893	893
35401		----NULL----	20MNEVMM300907	000894		VMM3_0000894	894
35402		----NULL----	20MNEVMM300908	000895		VMM3_0000895	895
35403		----NULL----	20MNEVMM300909	000896		VMM3_0000896	896
35404		----NULL----	20MNEVMM300910	000899		VMM3_0000899	899
35405		----NULL----	20MNEVMM300911	000902		VMM3_0000902	902
35406		----NULL----	20MNEVMM300912	000903		VMM3_0000903	903
35407		----NULL----	20MNEVMM300913	000904		VMM3_0000904	904
35408		----NULL----	20MNEVMM300914	000906		VMM3_0000906	906
35409		----NULL----	20MNEVMM300915	000908		VMM3_0000908	908
35410		----NULL----	20MNEVMM300916	000909		VMM3_0000909	909
35411		----NULL----	20MNEVMM300917	000911		VMM3_0000911	911
35412		----NULL----	20MNEVMM300918	000914		VMM3_0000914	914
35413		----NULL----	20MNEVMM300919	000915		VMM3_0000915	915
35414		----NULL----	20MNEVMM300920	000918		VMM3_0000918	918
35415		----NULL----	20MNEVMM300921	000921		VMM3_0000921	921
35416		----NULL----	20MNEVMM300922	000923		VMM3_0000923	923
35417		----NULL----	20MNEVMM300923	000924		VMM3_0000924	924
35418		----NULL----	20MNEVMM300924	000927		VMM3_0000927	927
35419		----NULL----	20MNEVMM300925	000928		VMM3_0000928	928
35420		----NULL----	20MNEVMM300926	000930		VMM3_0000930	930
35421		----NULL----	20MNEVMM300927	000931		VMM3_0000931	931
35422		----NULL----	20MNEVMM300928	000936		VMM3_0000936	936
35423		----NULL----	20MNEVMM300929	000937		VMM3_0000937	937
35424		----NULL----	20MNEVMM300930	000938		VMM3_0000938	938
35425		----NULL----	20MNEVMM300931	000942		VMM3_0000942	942
35426		----NULL----	20MNEVMM300932	000943		VMM3_0000943	943
35427		----NULL----	20MNEVMM300933	000945		VMM3_0000945	945
35428		----NULL----	20MNEVMM300934	000946		VMM3_0000946	946
35429		----NULL----	20MNEVMM300935	000947		VMM3_0000947	947
35430		----NULL----	20MNEVMM300936	000950		VMM3_0000950	950
35431		----NULL----	20MNEVMM300937	000954		VMM3_0000954	954
35432		----NULL----	20MNEVMM300938	000955		VMM3_0000955	955
35433		----NULL----	20MNEVMM300939	000957		VMM3_0000957	957
35434		----NULL----	20MNEVMM300940	000958		VMM3_0000958	958
35435		----NULL----	20MNEVMM300941	000959		VMM3_0000959	959
35436		----NULL----	20MNEVMM300942	000960		VMM3_0000960	960
35437		----NULL----	20MNEVMM300943	000961		VMM3_0000961	961
35786		----NULL----	20MNEVMM301292	1998		VMM3_0001998	1998
35787		----NULL----	20MNEVMM301293	2641		VMM3_0002641	2641
35788		----NULL----	20MNEVMM301294	2037		VMM3_0002037	2037
35789		----NULL----	20MNEVMM301295	2680		VMM3_0002680	2680
35790		----NULL----	20MNEVMM301296	1804		VMM3_0001804	1804
35791		----NULL----	20MNEVMM301297	1996		VMM3_0001996	1996
35792		----NULL----	20MNEVMM301298	2040		VMM3_0002040	2040
35793		----NULL----	20MNEVMM301299	2644		VMM3_0002644	2644
35794		----NULL----	20MNEVMM301300	2043		VMM3_0002043	2043
35795		----NULL----	20MNEVMM301301	2673		VMM3_0002673	2673
35796		----NULL----	20MNEVMM301302	2656		VMM3_0002656	2656
35797		----NULL----	20MNEVMM301303	2655		VMM3_0002655	2655
35798		----NULL----	20MNEVMM301304	2038		VMM3_0002038	2038
35799		----NULL----	20MNEVMM301305	1556		VMM3_0001556	1556
35800		----NULL----	20MNEVMM301306	2643		VMM3_0002643	2643
35801		----NULL----	20MNEVMM301307	1553		VMM3_0001553	1553
35802		----NULL----	20MNEVMM301308	2042		VMM3_0002042	2042
35803		----NULL----	20MNEVMM301309	1807		VMM3_0001807	1807
35804		----NULL----	20MNEVMM301310	1995		VMM3_0001995	1995
35805		----NULL----	20MNEVMM301311	2676		VMM3_0002676	2676
35806		----NULL----	20MNEVMM301312	2414		VMM3_0002414	2414
35807		----NULL----	20MNEVMM301313	1808		VMM3_0001808	1808
35808		----NULL----	20MNEVMM301314	2654		VMM3_0002654	2654
35809		----NULL----	20MNEVMM301315	2678		VMM3_0002678	2678
35810		----NULL----	20MNEVMM301316	1554		VMM3_0001554	1554
35811		----NULL----	20MNEVMM301317	2675		VMM3_0002675	2675
35812		----NULL----	20MNEVMM301318	2039		VMM3_0002039	2039
35813		----NULL----	20MNEVMM301319	1986		VMM3_0001986	1986
35814		----NULL----	20MNEVMM301320	2041		VMM3_0002041	2041
35815		----NULL----	20MNEVMM301321	2053		VMM3_0002053	2053
35816		----NULL----	20MNEVMM301322	1988		VMM3_0001988	1988
35817		----NULL----	20MNEVMM301323	1555		VMM3_0001555	1555
35818		----NULL----	20MNEVMM301324	1005		VMM3_0001005	1005
35819		----NULL----	20MNEVMM301325	2069		VMM3_0002069	2069
35820		----NULL----	20MNEVMM301326	1194		VMM3_0001194	1194
35821		----NULL----	20MNEVMM301327	1748		VMM3_0001748	1748
35822		----NULL----	20MNEVMM301328	1425		VMM3_0001425	1425
35823		----NULL----	20MNEVMM301329	2336		VMM3_0002336	2336
35824		----NULL----	20MNEVMM301330	1436		VMM3_0001436	1436
35825		----NULL----	20MNEVMM301331	1361		VMM3_0001361	1361
35826		----NULL----	20MNEVMM301332	1341		VMM3_0001341	1341
35827		----NULL----	20MNEVMM301333	1366		VMM3_0001366	1366
35828		----NULL----	20MNEVMM301334	2321		VMM3_0002321	2321
35829		----NULL----	20MNEVMM301335	992		VMM3_0000992	992
35830		----NULL----	20MNEVMM301336	2513		VMM3_0002513	2513
35831		----NULL----	20MNEVMM301337	1335		VMM3_0001335	1335
35832		----NULL----	20MNEVMM301338	2209		VMM3_0002209	2209
35833		----NULL----	20MNEVMM301339	2416		VMM3_0002416	2416
35834		----NULL----	20MNEVMM301340	859		VMM3_0000859	859
35835		----NULL----	20MNEVMM301341	1343		VMM3_0001343	1343
35836		----NULL----	20MNEVMM301342	1018		VMM3_0001018	1018
35837		----NULL----	20MNEVMM301343	1434		VMM3_0001434	1434
35838		----NULL----	20MNEVMM301344	1372		VMM3_0001372	1372
35839		----NULL----	20MNEVMM301345	1364		VMM3_0001364	1364
35840		----NULL----	20MNEVMM301346	2325		VMM3_0002325	2325
35841		----NULL----	20MNEVMM301347	1337		VMM3_0001337	1337
35842		----NULL----	20MNEVMM301348	1413		VMM3_0001413	1413
35843		----NULL----	20MNEVMM301349	1118		VMM3_0001118	1118
35844		----NULL----	20MNEVMM301350	1100		VMM3_0001100	1100
35845		----NULL----	20MNEVMM301351	1277		VMM3_0001277	1277
35846		----NULL----	20MNEVMM301352	1362		VMM3_0001362	1362
35847		----NULL----	20MNEVMM301353	1159		VMM3_0001159	1159
35848		----NULL----	20MNEVMM301354	1371		VMM3_0001371	1371
35849		----NULL----	20MNEVMM301355	1456		VMM3_0001456	1456
35850		----NULL----	20MNEVMM301356	148		VMM3_0000148	148
35438		----NULL----	20MNEVMM300944	000965		VMM3_0000965	965
35851		----NULL----	20MNEVMM301357	1424		VMM3_0001424	1424
35852		----NULL----	20MNEVMM301358	1978		VMM3_0001978	1978
35853		----NULL----	20MNEVMM301359	1882		VMM3_0001882	1882
35854		----NULL----	20MNEVMM301360	669		VMM3_0000669	669
35855		----NULL----	20MNEVMM301361	1013		VMM3_0001013	1013
35856		----NULL----	20MNEVMM301362	1592		VMM3_0001592	1592
35857		----NULL----	20MNEVMM301363	2140		VMM3_0002140	2140
35858		----NULL----	20MNEVMM301364	2774		VMM3_0002774	2774
35859		----NULL----	20MNEVMM301365	2032		VMM3_0002032	2032
35860		----NULL----	20MNEVMM301366	2124		VMM3_0002124	2124
35861		----NULL----	20MNEVMM301367	1209		VMM3_0001209	1209
35862		----NULL----	20MNEVMM301368	1373		VMM3_0001373	1373
35863		----NULL----	20MNEVMM301369	2586		VMM3_0002586	2586
35864		----NULL----	20MNEVMM301370	2589		VMM3_0002589	2589
35865		----NULL----	20MNEVMM301371	1558		VMM3_0001558	1558
35866		----NULL----	20MNEVMM301372	1374		VMM3_0001374	1374
35867		----NULL----	20MNEVMM301373	1363		VMM3_0001363	1363
35868		----NULL----	20MNEVMM301374	1122		VMM3_0001122	1122
35869		----NULL----	20MNEVMM301375	1126		VMM3_0001126	1126
35870		----NULL----	20MNEVMM301376	1370		VMM3_0001370	1370
35871		----NULL----	20MNEVMM301377	1368		VMM3_0001368	1368
35872		----NULL----	20MNEVMM301378	1407		VMM3_0001407	1407
35873		----NULL----	20MNEVMM301379	1051		VMM3_0001051	1051
35874		----NULL----	20MNEVMM301380	1999		VMM3_0001999	1999
35875		----NULL----	20MNEVMM301381	2684		VMM3_0002684	2684
35876		----NULL----	20MNEVMM301382	2046		VMM3_0002046	2046
35877		----NULL----	20MNEVMM301383	1369		VMM3_0001369	1369
35878		----NULL----	20MNEVMM301384	2047		VMM3_0002047	2047
35879		----NULL----	20MNEVMM301385	1408		VMM3_0001408	1408
35880		----NULL----	20MNEVMM301386	1301		VMM3_0001301	1301
35881		----NULL----	20MNEVMM301387	1044		VMM3_0001044	1044
35882		----NULL----	20MNEVMM301388	1046		VMM3_0001046	1046
35883		----NULL----	20MNEVMM301389	1404		VMM3_0001404	1404
35884		----NULL----	20MNEVMM301390	1225		VMM3_0001225	1225
35885		----NULL----	20MNEVMM301391	1297		VMM3_0001297	1297
35886		----NULL----	20MNEVMM301392	1299		VMM3_0001299	1299
35887		----NULL----	20MNEVMM301393	1402		VMM3_0001402	1402
35888		----NULL----	20MNEVMM301394	1406		VMM3_0001406	1406
35889		----NULL----	20MNEVMM301395	1367		VMM3_0001367	1367
35890		----NULL----	20MNEVMM301396	1985		VMM3_0001985	1985
35891		----NULL----	20MNEVMM301397	1755		VMM3_0001755	1755
35892		----NULL----	20MNEVMM301398	1752		VMM3_0001752	1752
35893		----NULL----	20MNEVMM301399	1758		VMM3_0001758	1758
35894		----NULL----	20MNEVMM301400	1476		VMM3_0001476	1476
35895		----NULL----	20MNEVMM301401	2089		VMM3_0002089	2089
35896		----NULL----	20MNEVMM301402	1457		VMM3_0001457	1457
35897		----NULL----	20MNEVMM301403	1183		VMM3_0001183	1183
35898		----NULL----	20MNEVMM301404	1742		VMM3_0001742	1742
35899		----NULL----	20MNEVMM301405	1713		VMM3_0001713	1713
35900		----NULL----	20MNEVMM301406	625		VMM3_0000625	625
35901		----NULL----	20MNEVMM301407	1724		VMM3_0001724	1724
35902		----NULL----	20MNEVMM301408	2682		VMM3_0002682	2682
35903		----NULL----	20MNEVMM301409	2403		VMM3_0002403	2403
35904		----NULL----	20MNEVMM301410	2697		VMM3_0002697	2697
35905		----NULL----	20MNEVMM301411	2412		VMM3_0002412	2412
35906		----NULL----	20MNEVMM301412	1826		VMM3_0001826	1826
35907		----NULL----	20MNEVMM301413	2648		VMM3_0002648	2648
35908		----NULL----	20MNEVMM301414	1718		VMM3_0001718	1718
35909		----NULL----	20MNEVMM301415	1176		VMM3_0001176	1176
35910		----NULL----	20MNEVMM301416	2221		VMM3_0002221	2221
35911		----NULL----	20MNEVMM301417	2120		VMM3_0002120	2120
35912		----NULL----	20MNEVMM301418	1125		VMM3_0001125	1125
35913		----NULL----	20MNEVMM301419	1613		VMM3_0001613	1613
35914		----NULL----	20MNEVMM301420	1745		VMM3_0001745	1745
35915		----NULL----	20MNEVMM301421	2620		VMM3_0002620	2620
35916		----NULL----	20MNEVMM301422	2479		VMM3_0002479	2479
35917		----NULL----	20MNEVMM301423	2031		VMM3_0002031	2031
35918		----NULL----	20MNEVMM301424	1190		VMM3_0001190	1190
35919		----NULL----	20MNEVMM301425	1169		VMM3_0001169	1169
35920		----NULL----	20MNEVMM301426	2018		VMM3_0002018	2018
35921		----NULL----	20MNEVMM301427	1943		VMM3_0001943	1943
35922		----NULL----	20MNEVMM301428	1045		VMM3_0001045	1045
35923		----NULL----	20MNEVMM301429	1049		VMM3_0001049	1049
35924		----NULL----	20MNEVMM301430	667		VMM3_0000667	667
35925		----NULL----	20MNEVMM301431	1784		VMM3_0001784	1784
35926		----NULL----	20MNEVMM301432	2090		VMM3_0002090	2090
35927		----NULL----	20MNEVMM301433	2171		VMM3_0002171	2171
35928		----NULL----	20MNEVMM301434	1794		VMM3_0001794	1794
35929		----NULL----	20MNEVMM301435	2394		VMM3_0002394	2394
35930		----NULL----	20MNEVMM301436	1234		VMM3_0001234	1234
35931		----NULL----	20MNEVMM301437	1562		VMM3_0001562	1562
35932		----NULL----	20MNEVMM301438	1793		VMM3_0001793	1793
35933		----NULL----	20MNEVMM301439	1717		VMM3_0001717	1717
